id,source,annotator,text,abuse,sexual_content_score
254,simulation_ipv,common,साला धोकेबाज मेरो जिन्दगी उथल पुथल बनाएर मरिस है |,1,1
1989,simulation_ipv,common,म तेरो शरीर जलाउने छु र कसैले भेटाउने छैनन् । रामरी सुट ऐले मुजी ।,1,1
1160,simulation_ipv,common,रन्डी अब आफ्नो मुख कसरी देखाएर हिड्छेस |,1,1
1382,simulation_ipv,common,आफ्नो जीवन आफै मजाक बनाइस |,1,1
313,simulation_ipv,common,मरे हुन्छ भालु रन्डी अर्कालाई ठोकाउने अरुलाई दोस दिने कुकुर्नी |,1,5
2106,simulation_ipv,common,थुक्क त रन्डीको छोराको औकात त देखि हाली नि अझै बाकी छ तेरो इज्जत |,1,1
493,simulation_ipv,common,लाजश्रम पचेकी बेस्या जंगली आइमाई तँ जस्तो घिनलाग्दो आइमाई केहि काम छैन मलाई |,1,1
2469,simulation_ipv,common,"तिमि जस्तो छाडा आइमाई आजसम्म पनि देखेको छैन , कति बोल्न सकेको |",1,1
71,simulation_ipv,common,छि छि हेर यो रन्डी आइमाई बोलेको अनुहार हेर्दा नि दिक्क लाग्छ तेरो |,1,1
2122,simulation_ipv,common,त रन्डीको छोरि धादिंग बेसी बजारमा बाहिर मात्र निस्की त तलाई जहाँ भेट्यो तेही छिनाउछु |,1,1
1460,simulation_ipv,common,यो पागल अनि एउटा कुलाटा आइमाई रछे |,1,1
2254,simulation_ipv,common,बेसरम केटि पैसाको लागि आफ्नो इज्जत लीलाम गरिस् |,1,1
377,simulation_ipv,common,कस्तो कुरा लेखेर पठाउछ के साला खाते अलिकति लाज हुदैन तलाई |,1,1
682,simulation_ipv,common,तँ खत्तम झुर आइमाई हो हेर्दैमा पाखे |,1,1
39,simulation_ipv,common,मेरो बुढि पैसाको लागि यति निच गिर्छे भन्नि सोचेको थिइन |,1,1
2116,simulation_ipv,common,तँ जस्तो गएगुज्रेको आइमाई त काही पनि देखेको छैन। ।,1,1
96,simulation_ipv,common,पखेलाई पाउरोटी दालमा चोपेर भनेया जस्तो गाउको पाखिनी तलाई राम्रो व्यवार नपचेको होला |,1,1
1907,simulation_ipv,common,"पैसाले किन्नु पर्ने तँ रन्डीलाई चोखो माया दिएछु , खेलेर गहिस मुजी |",1,1
354,simulation_ipv,common,पैसाको भोको आइमाई जोसँग नि सुत्दै हिड्न लाज लाउन है |,1,3
301,simulation_ipv,common,तँ जस्तो कुकुर्नीलाई सम्झाउनी होइन फासी दिनु पर्छ |,1,1
322,simulation_ipv,common,तेरो अनुहार देख्ना साथ गाली गर्न मन लाग्छ |,1,1
1916,simulation_ipv,common,ओइ खाते कति गिरेको केटा रहेछस तँ |,1,1
1782,simulation_ipv,common,कुकुर बिरालोझैँ झगडा गर्छे यो त। ।,1,1
153,simulation_ipv,common,यसको अनुहार देख्दा नि थुक्न मन लाग्छ दुनियामा कोइ नभाको पाखण्डी |,1,1
1902,simulation_ipv,common,मुजी माम्पाखा कस्तो घटिया मान्छे रहेछस तँ |,1,1
1343,simulation_ipv,common,दुनियासंग सुतेर आफ्नो इज्जत फाल्ने नकचरी धेरै नबोलेको बेस |,1,3
1933,simulation_ipv,common,धेरै कुकुर भुकेको जस्तो भुक्ने नगर खातिनी |,1,1
2014,simulation_ipv,common,मलाइ थाहा छ तलाई कसरि मर्नु पर्छ भनेर। ।,1,1
2367,simulation_ipv,common,जसलाई पायो उसैसंग नारिएर भेटघाटमा तम्सि हाल्ने तँ जस्ता केटि संस्कारमा चुकेका गतिछाडा नै मानिन्छ |,1,1
2027,simulation_ipv,common,तँ दलित दमाईलाई कसले माया गर्नु मैले त तेरो पैसा देखेरमात्र मायाको नाटक गरेकी हु |,1,1
653,simulation_ipv,common,तँ मुजी पागलसँग के बहस गरेर बस्नु |,1,1
2146,simulation_ipv,common,तँ पहिला देखिनै पातकी बोका रहेछस बल्ल थाहा भयो |,1,1
1822,simulation_ipv,common,तिमि फोहोरी धर्तिको फोहोर भएर बोज भाछौ नि |,1,1
241,simulation_ipv,common,तँ पैसामा बिक्ने केटि हो के को रुनु पर्यो नाटक नगर कुकुर्नी |,1,1
1120,simulation_ipv,common,"मलाई मेरो वास्ता छैन तर तँलाई म छाड्दिन। । मैले यो समयमा मजाक गरेको होइन , तैंले पैसा दिएनस भने तेरो ज्यान लाने छु र तेरो परिवारको अपहरण गर्ने छु। ।",1,1
2196,simulation_ipv,common,तँ स्त्रीको नाममा धब्बा हो |,1,1
1031,simulation_ipv,common,यो समाजको अगाडी तेरो बेइजत गर्दिन्छु।,1,1
1664,simulation_ipv,common,तेरो टाउकोमा बारम्बार चक्कुले वार गर्ने छु जब सम्म तेरो सास रोकिदैन।,1,1
481,simulation_ipv,common,तैंले यो दुनियामा कहिले प्रगति गर्न सक्दैनस तँ यो धर्तिको बोज हो |,1,1
1895,simulation_ipv,common,"तेरो लागि भनेर म खाडीमा पैसा कमाउने , तँ भने अर्कैसंग रमाउने नकचरी आइमाई |",1,1
1704,simulation_ipv,common,"तँ एक फोहोर बग्ने नाली होस् , तँ छिट्टै मर्नु पर्छ। ।",1,1
5555,twitter,common,Dear Ex तेरो माया सत्यनारायण पुजाको प्रसाद हो र ? दुनियाँलाई बाडदै हिड्छेस त !,1,1
123,simulation_ipv,common,आफ्नो बेज्जत आफै गर्छे अनि अहिले माफीको कुरा गर्छे छि तेरो जिन्दगी |,1,1
318,simulation_ipv,common,लाज नभाकी कुन मुखले बोलि राकीछेस तँ |,1,1
875,simulation_ipv,common,बुद्धिमा गु भरिएकी आइमाई |,1,1
402,simulation_ipv,common,लाज पचेकी उतौली यो बेइजति !,1,1
137,simulation_ipv,common,तिमि त एक नामर्द रैछौ। ।,1,1
2276,simulation_ipv,common,जा भाग् थोपडा नि हेर्न मन छैन मलाई तेरो |,1,1
375,simulation_ipv,common,मुजी बेसी हल्ला नगर साला खाते |,1,1
5598,twitter,common,"कपडा ले मात्रै इज्जत छोपीन्न नि प्रिय , तिम्रो हर्कत नाङ्गो पन भन्दा नि माथि थिए !",1,6
882,simulation_ipv,common,तेरो देखावटी मायाले पुगिसक्यो मलाई देखावटी आसु देखाउनु पर्दैन |,1,1
2420,simulation_ipv,common,"तैंले सोच्न पनि सक्दैनस होला , म तेसरी तँलाई यातना दि दि मार्ने छु। ।",1,1
823,simulation_ipv,common,लाज पचेकोलाई के लाज हुन्छ र जे गर्दा नि भहिहाल्यो नि |,1,1
2547,simulation_ipv,common,तँ भुस्याहा कुकुर नै होस् ! जा मुजी जे उखाड्नु छ उखाड |,1,1
2488,simulation_ipv,common,मेरो घरको सम्बन्धलाई दोस देखाइस् नाठो खेलौनी घर भाड्नि आइमाई |,1,1
24,simulation_ipv,common,साली कुकुर्नी एउटा सोझो मान्छेलाई फसाएर खुब आफुलाई महान ठान्छेस तलाई अब जिन्दगीभर कहिल्लै राम्रो हुदैन बुझिस् |,1,1
4186,simulation_non_ipv,common,चुडेल कामिनी जति भनेनी लाग्दैन तलाई ?,1,1
1856,simulation_ipv,common,एदी तैले प्रहरी या कसैलाई संग्लग्न गराउन प्रयास गरि भने म तेरो मृतुलाइ छिटो बोलाउने वाचा गर्छु। ।,1,1
1827,simulation_ipv,common,जाठी थुतुनो र मुतुनो जथाभाबी चलौनी होइन नि |,1,1
2356,simulation_ipv,common,"नारी भनेको त द्रौपती , सिता जस्ता पो हुनुपर्छ त , तँ जस्ता गतिछाडा आइमाई त ठमेलको बारमा आफैलाई बेच्ने बेस्या पनि हुन्छन् नि |",1,1
126,simulation_ipv,common,झुन्डिएर मरे हुन्छ अब जिउनी आधार नै के छ र तिम्रो |,1,1
2220,simulation_ipv,common,भुसिया कुकुर सरह दिनभर डुल्छस् तँ नालायक केहि काम नलाग्नी चुतिया होस् तँ |,1,1
2773,simulation_non_ipv,common,थूक्क पागल आईमाई लाज छैन |,1,1
1859,simulation_ipv,common,"कुकुर , मलाइ दुर्व्यवहार गर्न खोजेको हो ? तेसो हो भने तेरो परिवारलाई दुर्व्यवहार गर्ने छु। ।",1,1
646,simulation_ipv,common,तलाई लाज सरम छैन है साला भिकारी तँ त मर्नु नि किन बाचेको |,1,1
48,simulation_ipv,common,तेरो एक्तिंग अलि कम् भएन कुकुर्नी |,1,1
424,simulation_ipv,common,थुक्क ! लाज पचेकी तँलाई अलिकति पनि सरम लाग्दैन |,1,1
2210,simulation_ipv,common,तँ रन्डीलाई त दुनियाको अगाडी नांगै घुमाउनु पर्नी |,1,10
2437,simulation_ipv,common,"मैले भनेको थिए तँलाई , तँ दुइ चोटी मर्छस भनेर , एक चोटी त मरिसकिस , तेरो आत्मा मरिसक्यो अब शरीर मात्र मर्न बाकि छ र त्यो चाहि म मार्छु। ।",1,1
2284,simulation_ipv,common,तैंले बिर्सिन नसक्न्ने गरि तेरो परिवारको दुर्घटना हुनेछ। ।,1,1
2610,simulation_ipv,common,मैले तेरो शरीर गाड्नको लागि चिहानमा खाल्डो खनी सकेको छु। ।,1,1
1238,simulation_ipv,common,आफ्नो इज्जत आफै खोलामा फालिस |,1,1
2527,simulation_ipv,common,म पक्का गर्ने छु कि अन्तिम पटक पनि तँ रन्डीले पछुताउनु पर्ने छ। ।,1,1
438,simulation_ipv,common,म तिम्रो टाउकोमा बन्दुक राख्छु र तिम्रो परिवारको हत्या गर्छु। ।,1,1
2327,simulation_ipv,common,खुब पोइको आखा छली छली बोका लुकाउदै हिड्छस् होइन बेस्या रन्डी |,1,1
2065,simulation_ipv,common,मेरो बुढा जस्तो पापी अरु को छ होला र यो संसारमा ।,1,1
2142,simulation_ipv,common,"थुक्क ! पातकी केटि , केटा देखनै हुदैन तँलाई बोलि हाल्नु पर्छ |",1,1
5667,twitter,common,सक्स गर्न देउ बिहे गर्छु नि कालू भनेर कन्या जाली तोडेउ फेरि त्यही मुख ले भालु भनेर छोडेउ |,1,10
4080,simulation_non_ipv,common,उत्तानो भएर थाप्ने अहिले हिँसा भन्ने हो ।,1,10
235,simulation_ipv,common,कैइलै भलो नहोस तँ भालुलाई |,1,1
227,simulation_ipv,common,रत्नपार्कको भालु जस्तै छेस तँ |,1,1
239,simulation_ipv,common,भालु खातिनी के चिलायो खातेनी |,1,6
2053,simulation_ipv,common,तँ जस्तो चोर फटाहा र ठग सँग झुक्नु भन्दा त म प्राण त्याग्दिन्छु |,1,1
578,simulation_ipv,common,कुकुर्नी ड्रामा फेरी सुरु भयो तेरो |,1,1
156,simulation_ipv,common,तँ रन्डीको छोरा बिदेशी दलाल धेरै बकबक नगर |,1,1
612,simulation_ipv,common,तलाई त अचानोमा राखेर काटिदिनु पर्ने पाखे आइमाई |,1,1
410,simulation_ipv,common,कस्ता कस्ता छक्काहरु हुन्छन मुजी बरु केटि बन न तेरिमा ठ्यस्नी |,1,1
1828,simulation_ipv,common,साले खातिनी तेरो हैसियत के छ अग्रजलाई सम्मान गर्नु पर्दैन |,1,1
2457,simulation_ipv,common,तिमी एकदम निच छौ। ।,1,1
86,simulation_ipv,common,तँ जस्तो लाज पचेकी आइमाईले जे गर्दा नि के लाज हुन्छ र |,1,1
2164,simulation_ipv,common,तिमी त एक नामर्दको छोरो रैछौ ।,1,1
155,simulation_ipv,common,हार्दिक श्रदान्जली तिमीलाई पैसाको लागि आफ्नो अस्मिता बेच्ने तिमीजस्तो पागल मान्छे मैले आज सम्म देखिन |,1,1
811,simulation_ipv,common,"तँ रन्डी मायाको लायक छैनस , कुकुर्नी बेस्या |",1,1
237,simulation_ipv,common,तलाई नाटक धेरै आउछ सुन खोज्दै हिड्छेस नकली |,1,1
65,simulation_ipv,common,रन्डी आइमाई ! जता बाट पनि पाइहाल्छेस नि केटा खेलाउन |,1,1
1941,simulation_ipv,common,तँ जस्तो खातिनीले छोड्नु नै बेस्ट होला मेरो जीवनमा जा मोर |,1,1
654,simulation_ipv,common,मुजी ताल न बेताल मेन्स्याउछस |,1,1
1330,simulation_ipv,common,"तेरो क्यारेक्टर राम्रो छैन भन्नि त , तेरो संगतले नै थाहा हुन्छ |",1,1
474,simulation_ipv,common,तिमि मेरो बन्ने छौ र कसैको साथमा बस्ने सोचेउ भनेनी तिम्रो जिन्दगि बर्बाद गरिदिन्छु। ।,1,1
2552,simulation_ipv,common,तिमीलाई कसरी लेख्ने सिक्न आवश्यक छ |,1,1
2611,simulation_ipv,common,"तेरो अपहरण गरि , तेरो हात , खुट्टाको नङ्ग्रा एक एक गरि निकाल्ने छु। ।",1,1
261,simulation_ipv,common,"कुलंघारनी , आफु त बिग्रिस बिग्रिस मेरो जीवन नि डामाडोल बनाईदिस |",1,1
204,simulation_ipv,common,थुक्क राडीको बान तलाई त मुतेर सुकाईदीए हुन्छ |,1,8
1789,simulation_ipv,common,ए कुरौटे तलाई आफ्नो बीएफ हुदाहुदै अरु केटाहरु संग गफ गर्न लाज लाग्दैन | ओइ साला नाके बाहुन तलाई मेरै साथीहरुसँग मेरो कुरा काट्न लाज लागेन |,1,1
2179,simulation_ipv,common,"साला जाठा , हेर्दै जा अब म क गर्छु भनेर। तेरो जिना हराम गर्ने छु। ।",1,1
445,simulation_ipv,common,तिमीले आफ्नो शरीर बेचेर भए पनि मलाई पैसा दिनु पर्छ। ।,1,1
2516,simulation_ipv,common,कुतिया म तेरो परिवारलाइ पछ्याउन र दण्डित गर्न जादै छु। ।,1,1
190,simulation_ipv,common,मैले चिच्याउनु पर्छ किनकि तिमि धेरै अव्यावहारिक र बोधो दिमागको छौ। ।,1,1
1809,simulation_ipv,common,तँ धर्तिको बोज नै रैछस बौलाहा कुकुर आफु त बिग्रिस तर अरुलाई तेस्तो सोच्दा धेरै पटक सोच्ने गर् |,1,1
499,simulation_ipv,common,"थोरै भएनी मानवता सिक पहिला , चुथ्थी नकचरी केटि |",1,1
2235,simulation_ipv,common,"सामाजिक संजालको आई.डी , पास्वोर्ड दिएनौ भने तिम्रो परिवारको अपहरण गर्ने छु। ।",1,1
1304,simulation_ipv,common,तेरो इज्जत छ र रन्डी |,1,1
2268,simulation_ipv,common,कुरूप केटि अहिले सुन्दरताको घमण्ड धेरै नगर पछि एक्लै जिन्दगी कटाउनु पर्ला |,1,1
385,simulation_ipv,common,तँ मान्छेको बिउ पनि होइन कुकुरको हो कि बादरको हो |,1,1
2498,simulation_ipv,common,चरित्रहिन केटि एस्तो हुन्छ भन्नि तलाई पहिला नै थाहा थिएन र रन्डी |,1,1
5832,twitter,common,त कुकुर्नी चुप लाग खातीनी .,1,1
1354,simulation_ipv,common,तँ जस्ता रन्डी भन्दा त पोथी जनावर धेरै विवेकशिल र नैतिकवान हुन्छन् |,1,1
1035,simulation_ipv,common,विदेश गाको पोइ छोडेर तँ जस्ता इज्जत नभएका राँडि फुड़ी मात्र पोइला जान्छन् |,1,1
2298,simulation_ipv,common,"म बिदेशमा हुदा हुदै मेरै कमाइ खर्चेर नाठो पाल्ने आइमाई त बेस्या हो , समाजको कलंक हो |",1,1
1381,simulation_ipv,common,तँ जस्तो कुकुर्नी देख्दा मेरो रगत उम्लेर आउछ |,1,1
2329,simulation_ipv,common,"बसिरहेको घर बिगार्ने जो कसैको पतिमा आखा लाउने तँ राक्षस्नि आइमाई , मेरो घर त बिगारिस अरुको नबिगार |",1,1
371,simulation_ipv,common,सर्बप्रथम तिम्रो थुतुनो सिलाउनु पर्यो |,1,1
2214,simulation_ipv,common,"तँ त पनौती नै रैछेस , तैंले गर्दा मेरो कुनैपनि कुरा सफल हुँदैन |",1,1
556,simulation_ipv,common,तैंले मलाई धोका दिएकी म तेरो बिहे हुन दिन्न |,1,1
2119,simulation_ipv,common,मलाई केहि भन्नु छैन तँ जस्तो मुजी केटीलाई जो पैसाको पछी भाग्छे |,1,1
388,simulation_ipv,common,"स्वार्थले भरिएको झुटो माया तेरो , त नि गतिलो त कहाँ हो र रन्डीको बान |",1,1
297,simulation_ipv,common,तेरो बुद्धि छैन पागल्नी |,1,1
2599,simulation_ipv,common,तलाई येति धेरै यातना दिने छु कि तँ आफैले आफ्नो हत्या गर्ने छस्। ।,1,1
121,simulation_ipv,common,तँ रन्डीलाई त बल्ल ठिक भयो बैसमा आखा नदेखेसी यस्तै हुन्छ |,1,1
2517,simulation_ipv,common,तलाई आज महसुस गराउने छु यस्तो गर्दा कस्तो हुन्छ भनेर। ।,1,1
1919,simulation_ipv,common,"केटि पैसामा मर्छन् रे , थाहा रहेछ तँ रन्डीको बान खाते त नि कमानत |",1,1
253,simulation_ipv,common,धोकेबाज कुकुर्नी मेरो लाईफ नै डामाडोल बनाईदिस |,1,1
2339,simulation_ipv,common,तँ रन्डी पैसाको लागि जोसंग नि सुत्छेस् हैन |,1,1
310,simulation_ipv,common,एमसी भालु . . . . अब ठमेलमा गएर बस् . . . होटेलमा . . . कल गर्ल भएर |,1,5
145,simulation_ipv,common,श्रीमान घरमा हुदा हुदै केटा खेलाउने तलाई पनि मृत्यु दण्ड दिनुपर्नी |,1,1
496,simulation_ipv,common,यो नकचरी आइमाईले गर्दा मेरो जिन्दगी नै बेहाल भैसको |,1,1
1748,simulation_ipv,common,यो बोधो दिमाग भाको आइमाईलाई कति भन्नु पर्ने होला। ।,1,1
459,simulation_ipv,common,धेरै चुरीफुरी देखाउथिस् नि साली तेरो आईडी मैले बिगार्दें अब गर्न चुरीफुरी |,1,1
177,simulation_ipv,common,कसम रन्डी तलाई भेटे भने सिदै मार्दिन्छु |,1,1
1353,simulation_ipv,common,मुख होइन यो आइमाईको मुजी बोलेको जस्तै छ |,1,8
458,simulation_ipv,common,"चुरीफुरी चै मिस नेपालको जस्तो छ त , आफ्नो अनुहार हेरेको छेस बादरको झल्को मेटिन्छ |",1,1
2407,simulation_ipv,common,"तँ जता घर सरेको छस् , म पनि तेतै सरेको छु। तँलाई मर्ने छु र तेरो जन्मिन नपाएको बच्चाले पनि केहि गर्न सक्दैन। ।",1,1
4259,simulation_non_ipv,common,अर्काको बुडि लानेलाई रंगेहात भेट्दा त हान्न भाइ अपांग हुनेगरि कति सहन सकेको होला ! ! ! !,1,1
635,simulation_ipv,common,अब के अनुहार देखाउछेस त आफै सुसाइड गर् धेरै बेटर हुन्छ |,1,1
849,simulation_ipv,common,रन्डी तँ भालु ठमेलमा गएर बस् |,1,1
342,simulation_ipv,common,साले खाते तेरो जीवन नर्क नबनाई छोड्दिन् |,1,1
2616,simulation_ipv,common,नाटक बन्द गर् बेवकुफ गोल्ड डिगर केटि |,1,1
721,simulation_ipv,common,"कतै जानु परेको छैन , घरकै काम गरेर बस म नआउने बेला सम्म।",1,1
2406,simulation_ipv,common,"ओइ कुतिया , हरामी , म तेरो बलात्कार गर्ने छु। ।",1,10
1332,simulation_ipv,common,दाग लाग्यो तेरो लाइफमा बुझिस् पत्तुरनी अब तेरो लाइफ ड्यामेज भयो |,1,1
2581,simulation_ipv,common,"केहि हुनु भन्दा अगाडी , मेरो पैसा फिर्ता दे बाच्न मन छ भने ।",1,1
2315,simulation_ipv,common,मर्न नसकेकी फ्यौरी तैले आफ्नो अनुहार हेरिछेस खाली बियरको पुरानो बोतल जस्ती |,1,1
2077,simulation_ipv,common,"तिमि कति निर्दयी रहेछौ , पैसामा बिकेकी केटि |",1,1
1000,simulation_ipv,common,लाज सरम पचेको बुढो |,1,1
334,simulation_ipv,common,कुकुर्नी तेरो ड्रामा नदेखा त |,1,1
738,simulation_ipv,common,"तेरो मुख सुख लुस्नु पर्नी भएको छ , तँ बढी बोल्नी भाकी छेस आजकल |",1,1
4208,simulation_non_ipv,common,तिमि जति पाउडर घसे पनि कालोको काली रहने छौ |,1,1
1927,simulation_ipv,common,साले खाते तै राडीको बान मलाई किन गाली गर्छस |,1,1
544,simulation_ipv,common,कत्ति जानेकी हो एक्टिंग गर्न पनि अझै लाज छैन है तलाई |,1,1
602,simulation_ipv,common,तँ मरेको भन्नि छिटै सुन्न पाहियोस भगवान |,1,1
1548,simulation_ipv,common,तँ पनि बाँदर जस्तै रैछेस। आफ्नो घर पनि नबनाउने र अर्काको घर पनि बन्न नदिने |,1,1
760,simulation_ipv,common,मैले तेरो सबै चर्तिकला बुझिसके मगरमछको जस्तो आसु देखाउन पर्दैन |,1,1
2333,simulation_ipv,common,तँ जस्तो बेस्याको भरोसा कसरी गर्ने जो आफ्नो आमाबाउको त हुन सकिनस् |,1,1
2436,simulation_ipv,common,"घिन लाग्दो मान्छे , म तँलाई घृणा गर्छु। ।",1,1
2190,simulation_ipv,common,यो केटि त महा खत्तम स्त्रीको नाममा कलंक रहिछे |,1,1
1329,simulation_ipv,common,कुरा फेर्न त माहिर रहिछेस तँ जाठी मेरो कुभलो चिताउने तेरो नि भलो कहिले हुदैन |,1,1
163,simulation_ipv,common,रन्डीको बान तेरै हैसियत के छ र मलाई पाखे भनिस् |,1,1
787,simulation_ipv,common,अलक्षिनि तँ मरेको दिन् त म मासु भात खान्छु |,1,1
672,simulation_ipv,common,आफ्नो इज्जत आफै फालिस अब कुनामा बसी एना हेरी रुदै बस् |,1,1
2313,simulation_ipv,common,"तँलाई बिहे गर्नु भन्दा त बरु बम्बईको कोठिकी बेस्यलाई बिहे गर्दा वेस हुन्थ्यो , कस्तो भालु आइमाईसंग बिहे गरेछु |",1,1
792,simulation_ipv,common,औकात छ र मुजी तेरो मसँग बिहे गर्नलाई |,1,1
988,simulation_ipv,common,साला कुकुर सुध्रिस कि भनेको उस्तै रैछस लाज नभाको नकचरो |,1,1
2319,simulation_ipv,common,"ओइ फोहोरी केटि , हिजो कुन चै केटा संग घुम्दै थिस |",1,1
2279,simulation_ipv,common,"तँ धर्तिको बोज तलाई बच्नी अधिकार छैन , यो जगतमा |",1,1
910,simulation_ipv,common,श्रीमान विदेशमा हुदा हुदै अर्को नाठो पाल्ने आइमाई तँ रन्डी बेस्या होस् |,1,1
41,simulation_ipv,common,कुरा गर्ने पनि तरिका हुन्छ नि पाखे केटि |,1,1
2155,simulation_ipv,common,कुकुरलाई घीउ पच्दैन भनेको यही हो ! तँलाई मेरो माया पचेन नाखर्मौली |,1,1
1103,simulation_ipv,common,उसको नग्न फोटोहरु म सँग छन् ।,1,10
2363,simulation_ipv,common,कहिले खान र घुम्न नपाएर मेरो पछि लागेकी पाखे केटि अरु नपाएर मेरो पछि लागेकी रैछेस रन्डी |,1,1
1968,simulation_ipv,common,"थुकक नारीको नाममा कलङक , लाज पनि नलाग्ने गतिछाडा , तिन पुस्तालाई पुगने गरी ईज्जत फालिस् हैन |",1,1
1881,simulation_ipv,common,चुप साला खाते दमाइ तेरो औकात यस्तै हो तँ मान्छे होइनस् त साला गु खाने पशु हो |,1,1
591,simulation_ipv,common,कुकुर्नी पासो लगाएर मर्न जा अझै लाज लाग्दैन तलाई |,1,1
104,simulation_ipv,common,बच्नुको कुनै औचित्य छैन तेरो |,1,1
107,simulation_ipv,common,मुख देख्दा पनि १ पन्च हानेर रगत नै रगत पार्दिम जस्तो |,1,1
208,simulation_ipv,common,तिम्रो कति सम्मको निच सोच रहेछ |,1,1
426,simulation_ipv,common,"तेरो जिन्दगि अब केहि अंकमा मात्र सिमित छ , सुरक्षा बल नै आएपनि तलाई म बाट कसैले बचाउन सक्दैन। ।",1,1
302,simulation_ipv,common,"कुकुर्नी पैसाको पछि लाग्दा यस्तै हो , छि तेरो लाइफ |",1,1
1959,simulation_ipv,common,दुनियाँलाई चिकायो अनि भन्नलाई कति सजिलो के रन्डी अझै मैले टचर गर्री रे छिछि लाज पचेकि |,1,9
475,simulation_ipv,common,तैंले गर्दा आज मेरो दिन खराब भयो। ।,1,1
2305,simulation_ipv,common,मेरो स्वर्ग जस्तो घर भाडिस तँ अलक्षिनिले मेरो जिन्दगीनै डामाडोल बनाइदिस् |,1,1
2020,simulation_ipv,common,थुक्क मधेसी पाखे तेरो बोल्ने ढङ्ग पनि छैन है |,1,1
725,simulation_ipv,common,एउटा ' क ' नपढेको मान्छेलाई नि के सोध्नु।,1,1
2473,simulation_ipv,common,ए कुरौटे केटि कति कुरा गर्छेस ह केटाहरुसंग लाज सरम लाग्दैन |,1,1
1873,simulation_ipv,common,थुक खाते तेरो बाउ गर् रन्डीको छोरा तँ चोर दलाललाई भेटे भनि साला तलाई मार्दिन्छु |,1,1
2425,simulation_ipv,common,म तेरो घर अगाडी आएको छु बन्दुक लिएर तँलाई मार्न। ।,1,1
1976,simulation_ipv,common,थुक्क पाखे केटि तँ त घास नै रहिछेस |,1,1
2245,simulation_ipv,common,"मेरो मरेको बुवाको कसम , जहाँ देख्छु तँलाई त्यँही मार्छु। ।",1,1
2308,simulation_ipv,common,"तँ गोबर गणेश तेरो दिमागमा गु भरीएको छ कि के , भनेको केहि बुझ्दैन् |",1,1
2052,simulation_ipv,common,ओइ कुकुर्नी बढी नबोल है तँ रन्डीलाई त टुडिखेलमा राखेर अागो लगाउनु पर्ला नि |,1,1
4083,simulation_non_ipv,common,त साली भालु आफ्नो अनुहार हेरे को छस ।,1,1
130,simulation_ipv,common,लाज मरेको नकचरी केटीको नाममा कलंक हो तँ |,1,1
26,simulation_ipv,common,"साले खाते कुकुर्नी पहिला फसाहिस अहिले यस्तो भन्छेस् तलाई लाज छैन , लाज पचेकी नकचरी भालु |",1,1
2601,simulation_ipv,common,"त रन्डीले मेरो करिएर बर्बाद गर्दिस , तेरो त झन् नर्ग बनाइ दिने छु। ।",1,1
1044,simulation_ipv,common,"कति भुक्न सकेको यो लाज पचेकी आइमाई , सबलाई खराब देख्ने पैला एना हेर् , अनि प्रमाणको आधारमा बोल , मनलागी हैन |",1,1
573,simulation_ipv,common,तैले अब जिबनमा कहिले चोखो माया पाउदिनस् रन्डी |,1,1
2352,simulation_ipv,common,मेरो जिन्दगी त यसले नर्क बनाएर छोड्ने भइ।,1,1
508,simulation_ipv,common,तँ र तेरो परिवारलाई मार्ने योजना मैले पहिला देखिनै बनाउदै आएको छु। ।,1,1
2510,simulation_ipv,common,आफु नै चर्तिकला देखाउदै हिड्छेस अनि कस्ले राम्रो भन्छ र तलाई |,1,1
2126,simulation_ipv,common,तलाई मेरो श्राप भयो कुकुर्नी तलाई बिहानै गाडीले कुल्चेर त मरोस् |,1,1
420,simulation_ipv,common,"भग्वान कसम , तेरो शरीरमा जति पनि प्वालहरु छन् त्यो सबै मेरो पिसाबले भरिदिने छु। ।",1,10
1504,simulation_ipv,common,रन्डी आइमाईले पाहीहाल्छ नि जता बाट पनि |,1,1
2199,simulation_ipv,common,आफ्नो face मा घमण्ड नगर कुकुर्नी acid हाल्देरा तलाई हेर्न लायक छोड्दिन् |,1,1
857,simulation_ipv,common,गोरुको अनुहार परेकी गाई अलक्षिनि |,1,1
504,simulation_ipv,common,कसैले नजानेको तैंले जानेकी रहिछेस जाबो केहि पैसाको लोभमा अरुलाई गाली गर्दै हिड्ने तँ जस्तो गतिछाडा आइमाई को के कुरा सुन्नु |,1,1
2287,simulation_ipv,common,"तेरो सब कुराहरु मलाई थाहा छ , कुन दिन सब सार्वजनिक गरिदिन्छु ।",1,1
75,simulation_ipv,common,भाग् अलक्षिनि जा गएर मर्नु छ मर |,1,1
339,simulation_ipv,common,तँ अरुलाई फसाउन खोज्ने रन्डी अब कुकुरको गु खाए हुन्छ तैले |,1,1
1853,simulation_ipv,common,यो तेरो अन्तिम मौका हो। ।,1,1
1013,simulation_ipv,common,गर्भपतन गराइस भने म तँलाई नि मारिदिन्छु |,1,1
2272,simulation_ipv,common,"अनुहार भरि पिम्पल्सले भरिएकी कुरूप केटि , अझै फिल्टर राखेर अनलाइनमा जात्रा देखाउछेस |",1,1
143,simulation_ipv,common,थुक्क मुजी केटि तँ जस्तो घटिया केटि त कोहि छैनन् होला |,1,1
1759,simulation_ipv,common,तिमी त एक नालाएकको बच्चा रहेछौ। ।,1,1
1807,simulation_ipv,common,तँ साला धर्तिको बोजलाई बाच्ने अधिकार छैन |,1,1
